S.no,tld,LE,BL,DP,LP,CCP,IPP,ACR,WBY,TLDs Reg,TLDs Reg32,TLDs Free32,SG,CO,CPC,SDE,Traffic,Valuation,Bids
2254,com,12,10,0,0,0,0,17,2015,1,1,31,0,0,0,0,65,389,2
2255,com,14,754,14,19,14,14,45,2012,1,1,31,50,3,0,0,67,1109,1
2256,com,18,176,10,19,10,11,21,2017,1,1,31,10,0,0,0,26,480,2
2257,com,13,1,0,0,0,0,50,2002,11,10,22,60500,100,0.46,260,2,3992,6
2258,com,8,27,1,1,1,1,35,2003,3,3,29,0,0,0,0,7,1765,1
2259,com,11,6105,54,228,16,20,24,2013,1,1,31,0,0,0,0,11,650,1
2260,org,16,51,7,101,7,7,45,2015,10,9,23,9900,57,1.77,10,0,877,1
2261,com,10,0,0,0,0,0,6,2017,1,1,31,0,0,0,0,2,1238,1
2262,net,12,9985,268,28438,19,20,88,2017,2,2,30,0,0,0,0,0,178,1
2263,org,7,1402,81,14335,58,66,210,2008,7,6,26,0,0,0,0,0,1088,1
2264,com,22,9,0,0,0,0,12,2017,0,0,32,10,30,0,0,0,483,1
2265,com,8,1,0,0,0,0,78,2002,17,7,25,0,0,0,0,0,3953,1
2266,com,10,0,1,1,1,1,2,2017,1,2,30,0,0,0,0,0,745,1
2267,com,8,3,1,1,1,1,11,2017,1,1,31,30,10,0,0,0,0,1
2268,com,17,0,0,0,0,0,34,2004,5,5,27,110,2,0,10,4,1278,1
2269,com,8,3,0,0,0,0,47,1996,7,7,25,260,2,9.78,10,0,2098,3
2270,com,10,0,0,0,0,0,28,2005,3,3,29,30,37,0.35,0,0,0,1
2271,com,15,130,1,1,1,1,104,2016,4,3,29,0,0,0,0,0,1654,1
2272,com,10,0,0,0,0,0,7,2014,1,1,31,0,0,0,0,15,1109,1
2273,com,8,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,0,978,1
2274,com,12,212,9,20,9,10,51,2013,1,1,31,2740000,24,1.16,135000,20,1519,1
2275,com,12,0,0,0,0,0,4,2017,1,1,31,0,0,0,0,0,1098,1
2276,com,16,42,1,1,1,1,23,2015,1,1,31,0,0,0,0,17,868,2
2277,com,8,12,4,17,1,1,137,1998,6,5,27,14800,1,0.69,480,0,3075,8
2278,com,4,0,0,0,0,0,0,2016,1,2,30,0,0,0,0,0,476,3
2279,com,4,1,0,0,0,0,11,2013,1,1,31,0,0,0,0,0,230,3
2280,com,7,2,1,1,1,1,24,2009,14,11,21,673000,28,1.04,6600,0,7998,19
2281,com,10,76293,15,309,11,11,137,2008,1,1,31,0,0,0,0,0,0,1
2282,com,11,23,1,1,4,1,33,1999,4,4,28,9900,0,0,40,0,0,3
2283,com,5,1,0,0,0,0,18,2005,6,4,28,22200,1,0.1,140,544,0,13
2284,com,4,0,0,0,0,0,48,2004,6,3,29,110,0,0,10,6,0,11
2285,com,4,2,0,0,0,0,7,2007,7,2,30,40500,0,0.17,20,2,0,90
2286,com,11,0,0,0,0,0,27,2010,2,2,30,0,0,0,0,0,0,1
2287,com,4,1,0,0,0,0,6,2007,5,3,29,10,0,0,10,3,0,78
2288,com,4,4,0,0,0,0,59,2004,4,2,30,0,0,0,0,0,0,3
2289,com,4,19,0,0,0,0,55,2008,3,2,30,40,0,0,0,4,0,7
2290,com,4,1,0,0,0,0,6,2007,7,3,29,20,0,0,0,4,0,77
2291,com,4,0,0,0,0,0,6,2007,6,3,29,30,0,0,0,1,0,85
2292,com,4,0,0,0,0,0,7,2007,5,1,31,0,0,0,0,4,0,60
2293,com,4,0,0,0,0,0,16,2007,5,3,29,50,0,0,0,8,0,119
2294,com,4,194,0,0,0,0,27,2011,8,4,28,170,0,0,10,0,0,1
2295,com,4,0,0,0,0,0,10,2009,4,3,29,70,0,0,0,20,0,9
2296,com,4,0,0,0,0,0,7,2007,2,1,31,0,0,0,0,4,0,9
2297,com,5,0,0,0,0,0,8,2005,8,5,27,170,14,0.05,10,1,0,3
2298,com,4,0,0,0,0,0,7,2007,3,2,30,0,0,0,0,2,0,9
2299,com,4,0,0,0,0,0,8,2007,2,2,30,260,0,0,260,4,0,9
2300,com,4,1,0,0,0,0,33,2002,4,3,29,90,3,0.97,0,7,0,11
2301,com,4,5,0,0,0,0,14,2007,9,3,29,0,0,0,10,12,0,33
2302,com,4,41,0,0,0,0,38,2007,7,2,30,20,0,0,0,0,0,55
2303,com,4,1,0,0,0,0,20,2007,9,5,27,70,0,0,0,8,0,27
2304,com,4,3,0,0,0,0,10,2007,4,1,31,0,0,0,0,6,0,87
2305,com,4,3,0,0,0,0,9,2007,3,2,30,320,0,0,30,5,0,9
2306,com,4,1,0,0,0,0,11,2007,6,4,28,30,1,0,0,4,0,7
2307,com,4,1,0,0,0,0,9,2007,4,5,27,10,0,0,0,3,0,9
2308,com,4,2,0,0,0,0,10,2007,3,3,29,0,0,0,0,4,0,5
2309,com,4,2,0,0,0,0,8,2007,6,3,29,10,0,0,10,0,0,30
2310,com,5,1,0,0,0,0,15,2008,1,5,27,480,100,0.68,20,0,0,5
2311,com,4,0,1,1,0,1,9,2007,6,3,29,0,0,0,0,4,0,82
2312,com,4,0,0,0,0,0,9,2007,3,2,30,50,0,0,0,3,0,9
2313,com,3,4,1,1,0,1,53,2004,22,12,20,0,0,0,70,24,0,92
2314,com,4,3,0,0,0,0,6,2007,2,3,29,0,0,0,0,2,0,8
2315,com,4,1,0,0,0,0,35,2002,10,5,27,30,0,0,0,5,0,61
2316,com,4,1,0,0,0,0,8,2007,8,4,28,10,2,0,210,5,0,75
2317,com,4,2,0,0,0,0,8,2008,2,1,31,50,5,0.2,0,6,0,8
2318,com,4,1,0,0,0,0,26,2002,10,4,28,70,0,0,0,3,0,32
2319,com,4,7,0,0,0,0,12,2007,8,3,29,20,0,0,0,7,0,72
2320,com,4,2,0,0,0,0,6,2007,1,1,31,0,0,0,0,3,0,10
2321,com,4,5,0,0,0,0,8,2007,6,3,29,30,3,0,0,2,0,79
2322,com,4,2,1,1,0,1,5,2007,3,3,29,70,0,0,0,3,0,10
2323,com,4,1,0,0,0,0,9,2008,1,2,30,0,0,0,0,4,0,10
2324,com,4,2,0,0,0,0,6,2007,7,3,29,30,0,0,0,5,0,77
2325,com,4,2,0,0,0,0,7,2006,6,4,28,170,2,0.18,10,5,0,7
2326,com,5,0,0,0,0,0,7,2009,2,2,30,1000,0,0,10,33,0,1
2327,com,4,0,0,0,0,0,9,2009,3,2,30,20,1,0,0,5,0,8
2328,com,4,0,0,0,0,0,6,2007,3,2,30,30,0,0,0,4,0,8
2329,com,4,2,0,0,0,0,6,2007,1,1,31,0,0,0,0,1,0,8
2330,com,4,3,0,0,0,0,6,2007,2,1,31,50,1,0,0,2,0,8
2331,com,4,0,0,0,0,0,8,2009,2,2,30,0,0,0,0,4,0,8
2332,com,4,4,0,0,0,0,7,2007,3,2,30,10,1,0.15,0,5,0,7
2333,com,4,0,1,1,0,1,9,2007,7,2,30,10,0,0,18100,5,0,76
2334,com,4,2,0,0,0,0,6,2007,1,1,31,0,0,0,0,1,0,7
2335,com,4,0,0,0,0,0,8,2008,1,2,30,10,0,0,0,5,0,7
2336,com,4,0,0,0,0,0,10,2009,3,3,29,165000,1,0.03,6600,4,0,2
2337,com,5,0,0,0,0,0,11,2008,2,2,30,0,0,0,0,5,0,1
2338,com,4,0,0,0,0,0,6,2007,6,3,29,20,0,0,70,3,0,7
2339,com,4,1,0,0,0,0,20,2004,16,9,23,720,0,0,10,14,0,80
2340,com,4,0,0,0,0,0,7,2007,2,2,30,260,0,0,20,6,0,8
2341,com,4,2,0,0,0,0,35,2008,9,7,25,320,0,0.09,10,0,0,5
2342,com,4,1,0,0,0,0,23,2009,4,4,28,20,1,0,0,6,0,8
2343,com,5,0,0,0,0,0,65535,2005,3,2,30,40,0,0,10,53,0,8
2344,com,5,0,0,0,0,0,30,2005,8,6,26,1600,4,13.35,70,18,0,4
2345,com,5,0,0,0,0,0,31,2005,7,4,28,4400,6,0.11,110,62,0,4
2346,com,5,0,0,0,0,0,6,2006,1,1,31,210,6,0.79,10,3,0,1
2347,com,4,3,0,0,0,0,5,2007,2,2,30,45500000,0,0.64,1830000,0,0,8
2348,com,4,5,0,0,0,0,19,2006,13,7,25,210,0,0,10,12,0,60
2349,com,4,3,0,0,0,0,16,2009,1,2,30,10,0,0,0,7,0,6
2350,com,4,0,0,0,0,0,7,2009,2,2,30,110,0,0,10,17,0,7
2351,com,4,1,0,0,0,0,7,2007,2,2,30,90,1,0,0,2,0,6
2352,com,4,0,0,0,0,0,23,2007,3,2,30,0,0,0,0,8,0,7
2353,com,4,5,0,0,0,0,7,2007,1,2,30,20,0,0,0,1,0,2
2354,com,4,0,0,0,0,0,7,2009,1,1,31,0,0,0,0,3,0,7
2355,com,4,2,0,0,0,0,6,2007,2,1,31,20,0,0,0,1,0,6
2356,com,4,2,0,0,0,0,6,2007,2,2,30,0,0,0,0,4,0,6
2357,com,4,1,0,0,0,0,7,2007,2,2,30,0,0,0,0,2,0,6
2358,com,4,0,0,0,0,0,7,2009,3,4,28,0,0,0,0,5,0,7
2359,com,4,2,0,0,0,0,6,2007,5,3,29,0,0,0,0,0,0,7
2360,com,4,0,1,1,0,1,11,2007,7,3,29,0,0,0,0,3,0,26
2361,com,4,0,0,0,0,0,6,2008,3,2,30,210,1,0,10,4,0,8
2362,com,4,4,0,0,0,0,15,2007,6,5,27,246000,0,0.06,1000,13,0,9
2363,com,4,7,0,0,0,0,8,2007,3,2,30,30,40,0,0,4,0,6
2364,com,4,1,0,0,0,0,7,2007,4,3,29,0,0,0,0,10,0,7
2365,com,4,0,0,0,0,0,7,2007,2,3,29,0,0,0,0,4,0,7
2366,com,4,0,0,0,0,0,7,2007,2,3,29,20,0,0,0,4,0,9
2367,com,4,4,0,0,0,0,10,2007,5,3,29,10,0,0,1000,4,0,51
2368,com,4,0,0,0,0,0,9,2007,9,3,29,40500,1,0.25,480,3,0,53
2369,com,4,1,0,0,0,0,9,2007,2,2,30,50,0,0,0,4,0,4
2370,com,4,3,0,0,0,0,6,2007,7,5,27,1000,0,0.02,10,10,0,10
2371,com,4,1,0,0,0,0,8,2007,3,2,30,210,9,0.01,10,19,0,7
2372,com,4,1,0,0,0,0,7,2007,6,3,29,0,0,0,0,3,0,85
2373,com,4,2,0,0,0,0,12,2007,2,2,30,2400,2,0.12,20,4,0,8
2374,com,4,1,0,0,0,0,8,2008,4,3,29,90,0,0,10,7,0,8
2375,com,4,0,0,0,0,0,7,2007,2,3,29,10,0,0,0,5,0,10
2376,net,3,2,0,0,0,0,19,2005,26,18,14,4400,1,0.18,1000,5,0,2
2377,org,3,26,2,2,2,2,108,2004,111,29,3,60500,1,0.3,720,20,0,19
2378,com,7,0,0,0,0,0,12,2010,19,12,20,4400,1,1.38,10,0,0,5
2379,com,14,1,0,0,0,0,30,2011,1,1,31,10,0,0,0,0,0,1
2380,com,10,0,0,0,0,0,21,2010,1,1,31,390,43,0.83,10,0,0,2
2381,com,11,0,0,0,0,0,10,2010,4,4,28,170,21,0.13,10,0,0,1
2382,com,8,0,0,0,0,0,11,2011,7,6,26,590,6,0.8,50,0,0,1
2383,com,14,1,0,0,0,0,29,2011,7,4,28,390,6,5.87,10,0,0,1
2384,com,8,0,0,0,0,0,9,2017,2,2,30,0,0,0,0,0,0,1
2385,com,6,0,0,0,0,0,7,2009,1,1,31,5400,1,0.23,390,11,0,4
2386,com,8,2,0,0,0,0,20,2007,1,1,31,20,0,0,0,0,0,13
2387,com,7,0,0,0,0,0,8,2006,4,4,28,20,3,0,0,2,0,2
2388,com,13,0,0,0,0,0,7,2009,3,3,29,2900,8,1.77,50,3,0,5
2389,com,6,0,0,0,0,0,65535,2005,3,2,30,20,0,0,0,20,0,5
2390,com,7,0,0,0,0,0,9,2009,6,6,26,1000,7,0.06,10,4,0,10
2391,com,6,0,0,0,0,0,29,2004,9,6,26,260,3,0,10,6,0,2
2392,com,9,0,0,0,0,0,9,2008,1,1,31,0,0,0,0,3,0,2
2393,com,7,64,0,0,0,0,27,2008,2,2,30,90,0,0,0,1,0,2
2394,com,16,0,0,0,0,0,13,2006,2,2,30,14800,59,3.18,10,0,0,1
2395,com,11,0,0,0,0,0,11,2011,2,2,30,20,0,0,0,0,0,1
2396,com,13,0,0,0,0,0,6,2015,2,2,30,30,1,0,0,0,0,2
2397,com,6,6,0,0,0,0,4,2018,1,1,31,0,0,0,0,4,0,1
2398,com,12,0,0,0,0,0,8,2007,3,2,30,3600,4,0.2,90,3,0,4
2399,com,11,1,0,0,0,0,23,2007,1,1,31,3600,88,0.75,10,12,0,1
2400,com,11,0,0,0,0,0,6,2007,3,3,29,210,11,0.38,10,1,0,9
2401,com,11,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,0,0,1
2402,com,12,0,0,0,0,0,13,2010,2,2,30,50,59,1.23,0,0,0,1
2403,com,4,4,0,0,0,0,9,2007,5,3,29,0,0,0,0,3,0,63
2404,com,4,2,0,0,0,0,24,2006,3,2,30,40,0,0,0,0,0,4
2405,com,5,0,0,0,0,0,7,2006,4,4,28,110,0,0,10,12,0,9
2406,com,12,2,0,0,0,0,45,2011,1,1,31,20,0,0,0,0,0,1
2407,com,3,1,0,0,0,0,51,2004,14,12,20,0,0,0,20,7,0,22
2408,com,5,0,0,0,0,0,65535,2005,4,3,29,140,1,0,10,37,0,5
2409,com,14,0,0,0,0,0,9,2007,1,1,31,0,0,0,0,1,0,2
2410,com,4,0,0,0,0,0,8,2007,1,1,31,0,0,0,0,1,0,8
2411,com,4,0,0,0,0,0,15,2005,6,4,28,90,2,0,0,2,0,5
2412,com,4,0,0,0,0,0,7,2007,3,2,30,10,0,0,70,6,0,11
2413,com,4,0,0,0,0,0,9,2007,2,2,30,0,0,0,0,2,0,4
2414,com,4,4,0,0,0,0,15,2008,3,1,31,10,0,0,590,4,0,9
2415,com,4,1,0,0,0,0,9,2007,2,3,29,0,0,0,0,5,0,9
2416,com,4,1,0,0,0,0,9,2008,3,3,29,30,0,0,0,4,0,7
2417,com,4,2,0,0,0,0,13,2007,3,2,30,0,0,0,0,11,0,8
2418,com,4,6,0,0,0,0,23,2004,14,8,24,2240000,11,0.02,2900,5,0,110
2419,com,4,3,0,0,0,0,15,2005,7,7,25,0,0,0,10,11,0,32
2420,com,4,2,0,0,0,0,13,2007,5,4,28,40,0,0,0,3,0,5
2421,com,4,8,0,0,0,0,9,2007,2,2,30,20,3,0.02,2400,6,0,9
2422,com,4,1,0,0,0,0,8,2008,3,2,30,0,0,0,0,3,0,8
2423,com,4,0,1,1,0,1,21,2002,4,4,28,0,0,0,0,6,0,5
2424,com,4,2,0,0,0,0,32,2005,6,3,29,20,0,0,170,6,0,27
2425,com,4,0,0,0,0,0,27,2009,3,2,30,20,3,0.55,4400,3,0,11
2426,com,4,1,0,0,0,0,7,2010,3,2,30,40,0,0,1900,14,0,9
2427,com,4,1,0,0,0,0,6,2007,1,1,31,0,0,0,0,1,0,7
2428,com,4,0,0,0,0,0,6,2007,2,1,31,0,0,0,0,5,0,7
2429,com,4,0,0,0,0,0,6,2007,4,2,30,0,0,0,0,0,0,9
2430,com,4,1,0,0,0,0,7,2007,2,1,31,0,0,0,0,4,0,4
2431,com,4,2,0,0,0,0,32,2004,10,9,23,0,0,0,20,4,0,32
2432,com,4,0,0,0,0,0,7,2007,7,2,30,10,0,0,0,2,0,82
2433,com,4,0,0,0,0,0,7,2008,1,2,30,170,0,0,140,4,0,9
2434,com,4,0,0,0,0,0,33,2007,13,8,24,0,0,0,0,3,0,65
2435,com,4,2,0,0,0,0,7,2007,6,2,30,0,0,0,0,4,0,62
2436,com,4,5,0,0,0,0,8,2007,8,4,28,0,0,0,0,6,0,30
2437,com,4,3,0,0,0,0,15,2007,4,3,29,70,0,0,0,10,0,8
2438,com,4,2,0,0,0,0,31,2004,5,5,27,140,0,0,10,4,0,9
2439,com,5,1,0,0,0,0,65535,2005,5,4,28,320,3,0.96,10,20,0,5
2440,com,5,4,0,0,0,0,65535,2005,4,2,30,70,0,0,0,451,0,5
2441,com,5,2,0,0,0,0,65535,2006,2,2,30,30,0,0,0,0,0,5
2442,com,5,1,0,0,0,0,65535,2005,2,2,30,50,0,0,10,51,0,5
2443,com,5,0,0,0,0,0,65535,2005,4,2,30,30,1,0,0,79,0,5
2444,com,5,0,0,0,0,0,65535,2005,5,3,29,720,0,0,10,115,0,5
2445,com,5,1,0,0,0,0,65535,2005,3,2,30,70,0,0,0,33,0,5
2446,com,5,4,0,0,0,0,7,2006,3,3,29,590,8,1.35,30,21,0,1
2447,com,4,0,0,0,0,0,7,2009,2,2,30,10,1,0,30,5,0,11
2448,com,4,1,0,0,0,0,8,2009,2,2,30,0,0,0,0,4,0,4
2449,com,4,1,0,0,0,0,6,2008,3,2,30,30,0,0,70,6,0,9
2450,com,4,3,0,0,0,0,6,2007,1,2,30,10,0,0,0,3,0,7
2451,com,4,2,0,0,0,0,7,2007,3,2,30,50,1,0,0,2,0,8
2452,com,4,1,0,0,0,0,5,2009,3,3,29,0,0,0,0,4,0,7
2453,com,4,1,0,0,0,0,8,2008,1,1,31,10,0,0,135000,29,0,7
2454,com,4,3,0,0,0,0,8,2005,6,2,30,450000,1,1.75,260,4,0,46
2455,com,4,0,0,0,0,0,8,2007,4,3,29,30,0,0,0,1,0,7
2456,com,4,6,0,0,0,0,24,2009,2,1,31,0,0,0,0,4,0,9
2457,com,4,1,0,0,0,0,7,2007,2,3,29,50,0,0,0,7,0,8
2458,com,15,0,0,0,0,0,18,2010,1,1,31,720,6,3.69,40,0,0,1
2459,com,11,3,0,0,0,0,6,2007,2,2,30,2900,1,0,30,3,0,2
2460,com,9,7,0,0,0,0,33,2011,9,6,26,90,1,0,10,0,0,1
2461,com,8,0,0,0,0,0,8,2007,3,2,30,10,6,0.13,0,0,0,2
2462,com,7,0,0,0,0,0,9,2007,3,3,29,10,40,0,0,0,0,1
2463,com,7,0,0,0,0,0,65535,2012,2,2,30,0,0,0,0,4,0,3
2464,com,13,626,23,259,12,20,82,2014,1,1,31,0,0,0,0,0,0,15
2465,com,8,0,0,0,0,0,0,2018,1,1,31,0,0,0,0,1,0,1
2466,com,4,1,0,0,0,0,9,2007,1,1,31,0,0,0,0,4,0,8
2467,com,4,78,11,22,16,11,133,2003,8,7,25,260,1,0.46,10,40,0,8
2468,com,4,1,0,0,0,0,7,2007,3,2,30,70,0,0,0,4,0,9
2469,com,4,2,0,0,0,0,15,2007,7,4,28,0,0,0,0,1,0,82
2470,com,4,0,0,0,0,0,20,2003,5,4,28,390,0,0,10,8,0,9
2471,com,4,1,0,0,0,0,18,2003,9,7,25,480,0,0,10,17,0,17
2472,com,4,0,0,0,0,0,16,2008,2,1,31,0,0,0,0,4,0,9
2473,com,5,9,1,3,1,1,15,2007,8,8,24,110,0,0,10,10,0,2
2474,com,4,17,0,0,0,0,6,2007,5,2,30,0,0,0,0,3,0,8
2475,com,4,7,0,0,0,0,7,2007,1,2,30,10,9,0,20,3,0,8
2476,com,4,0,0,0,0,0,28,2009,3,2,30,880,0,0,10,4,0,8
2477,com,4,4,0,0,0,0,6,2008,3,2,30,10,0,0,0,7,0,5
2478,com,4,0,1,1,0,1,8,2009,4,3,29,110000,35,0.04,210,135,0,7
2479,com,4,3,0,0,0,0,6,2007,2,2,30,20,6,3.76,0,3,0,11
2480,net,5,4,0,0,0,0,94,1995,131,27,5,135000,9,0.09,1600,0,0,3
2481,com,6,1,0,0,0,0,9,2007,2,1,31,90,5,0,0,0,0,1
2482,com,10,0,0,0,0,0,67,1998,2,2,30,7480000,0,0.32,135000,24,0,9
2483,com,7,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,4,0,2
2484,com,17,0,0,0,0,0,13,2012,1,1,31,0,0,0,0,3,879,1
2485,com,11,0,0,0,0,0,4,2016,1,1,31,0,0,0,0,11,285,2
2486,com,7,0,0,0,0,0,30,2017,1,1,31,0,0,0,0,67,1120,1
2487,com,20,4628,77,271,67,70,403,2004,1,1,31,90,11,0.03,0,0,505,2
2488,com,18,2,0,0,0,0,9,2014,1,1,31,0,0,0,0,9,827,1
2489,com,20,620,101,160,87,93,599,2003,1,1,31,0,0,0,0,0,891,3
2490,com,9,0,0,0,0,0,32,2015,1,1,31,0,0,0,0,0,1596,1
2491,com,10,12041,0,0,0,0,14,2017,1,1,31,0,0,0,0,3513,1173,2
2492,com,11,0,0,0,0,0,54,2005,17,14,18,1300,13,2.09,40,0,0,1
2493,com,19,5,3,3,2,2,37,2014,2,2,30,110,83,1.83,10,11,834,1
2494,net,13,6,0,0,0,0,30,2004,51,22,10,3600,5,1.31,70,4,2656,1
2495,com,5,0,0,0,0,0,0,2016,1,1,31,0,0,0,0,2,880,1
2496,com,13,0,0,0,0,0,17,2007,9,6,26,60500,8,0.55,1900,11,1650,1
2497,net,12,579,4,46,6,6,27,2017,3,2,30,320,8,3.71,10,98,35,2
2498,com,11,3448,14,32,12,13,99,2006,2,2,30,0,0,0,0,65,1033,1
2499,com,14,3398,8,16,9,8,132,1997,9,8,24,14800,15,2.19,720,0,0,1
2500,org,12,3,1,1,1,1,56,2001,15,13,19,590,39,4.13,10,0,1289,1
2501,com,12,2,0,0,0,0,4,2012,1,1,31,0,0,0,0,70,976,1
2502,com,7,1,0,0,0,0,18,1999,12,10,22,0,0,0,0,22,4171,9
2503,com,17,23,1,2,1,1,21,2015,2,2,30,10,83,0.49,0,0,1251,1
2504,com,6,0,0,0,0,0,12,2014,1,1,31,0,0,0,0,2,1072,1
2505,com,24,533568,0,0,0,0,1,2014,1,1,31,0,0,0,0,67,150,1
2506,com,14,2,0,0,0,0,30,2015,10,9,23,0,0,0,0,11,3020,3
2507,com,10,0,0,0,0,0,2,2017,3,2,30,110,18,0,10,0,1398,1
2508,com,17,0,0,0,0,0,1,2014,1,2,30,0,0,0,0,7,1122,1
2509,com,23,1,0,0,0,0,2,2017,1,1,31,0,0,0,0,54,700,1
2510,com,10,6236,254,1270,196,213,619,1997,2,2,30,0,0,0,0,0,1420,36
2511,com,11,0,0,0,0,0,13,1998,2,2,30,110,7,0,10,13,1957,3
2512,com,3,4,1,1,1,1,31,2004,8,5,27,0,0,0,0,17,813,8
2513,com,5,54,4,5,4,4,122,1999,12,7,25,0,0,0,0,60,3301,4
2514,com,5,0,0,0,0,0,52,1999,11,8,24,0,0,0,0,59,2172,23
2515,com,4,3,1,1,1,1,12,2004,5,2,30,0,0,0,0,4,654,6
2516,com,12,196,7,9,7,7,130,1999,9,8,24,12100,80,0.61,70,70,5143,29
2517,com,9,19,0,0,0,0,84,2003,21,15,17,18100,39,0.25,70,98,3754,12
2518,com,4,0,0,0,0,0,1,2014,2,2,30,0,0,0,0,0,0,2
2519,com,16,0,0,0,0,0,17,2010,5,4,28,2400,7,0.21,170,0,0,8
2520,com,12,9,1,3,0,1,51,2003,13,14,18,5400,86,2.13,50,0,0,1
2521,com,10,0,0,0,0,0,5,2010,2,2,30,0,0,0,0,0,0,3
2522,com,6,0,0,0,0,0,10,2013,3,3,29,70,79,0,10,0,0,1
2523,com,4,1,0,0,0,0,33,2016,4,3,29,0,0,0,0,13,497,1
2524,com,22,1412,5,9,6,5,52,2011,1,1,31,720,30,10.17,10,0,0,1
2525,com,13,7,1,1,1,1,33,2012,1,1,31,0,0,0,0,61,220,1
2526,com,16,0,0,0,0,0,32,2000,2,3,29,50,12,0,0,4,1714,1
2527,com,4,40,9,9,9,9,144,2000,22,11,21,880,2,0.77,20,0,0,44
2528,com,5,0,0,0,0,0,0,2009,1,1,31,0,0,0,0,7,1121,1
2529,com,6,0,0,0,0,0,14,2017,1,1,31,0,0,0,0,5441,1172,1
2530,com,12,0,0,0,0,0,14,2007,3,3,29,170,2,0.47,10,7,0,1
2531,com,18,15,1,1,1,1,3,2012,1,1,31,0,0,0,0,65,432,1
2532,com,7,1505,1,1,1,1,17,2017,5,5,27,0,0,0,0,0,0,1
2533,com,6,0,0,0,0,0,42,2015,7,7,25,0,0,0,0,15,1325,1
2534,com,17,58,1,45,1,1,82,2009,3,2,30,0,0,0,0,1032,1066,2
2535,com,9,0,0,0,0,0,1,2011,4,4,28,0,0,0,0,2,2020,1
2536,com,11,0,0,0,0,0,31,2003,9,7,25,390,10,0.83,10,0,0,4
2537,com,10,8446,59,8518,51,55,360,2001,1,1,31,0,0,0,0,15,1162,11
2538,com,9,0,0,0,0,0,9,2008,4,4,28,0,0,0,0,11,1860,1
2539,com,12,92,0,0,0,0,30,2007,1,1,31,0,0,0,0,65,1112,1
2540,com,14,71,1,45,1,1,80,2009,2,2,30,0,0,0,0,1453,1239,2
2541,com,10,0,0,0,0,0,22,2002,5,5,27,0,0,0,0,7,2158,1
2542,com,13,3199,35,176,32,35,6,2017,4,4,28,0,0,0,0,0,220,1
2543,com,12,0,0,0,0,0,13,2011,1,1,31,20,1,0,0,4,1356,1
2544,com,8,24,5,7,5,5,169,1996,7,7,25,9900,0,0.33,480,0,4230,3
2545,com,9,37447,319,13579,198,231,265,2003,16,11,21,1300,8,0.18,110,0,4238,16
2546,com,18,178,9,19,10,10,122,2007,1,1,31,0,0,0,0,0,560,1
2547,com,6,28,0,0,0,0,18,2017,2,2,30,0,0,0,0,11,1160,1
2548,com,11,15,1,1,1,1,20,2010,1,1,31,0,0,0,0,4,984,1
2549,com,6,0,0,0,0,0,2,2017,10,9,23,0,0,0,0,0,3788,2
2550,com,12,0,0,0,0,0,0,2017,1,1,31,0,0,0,0,2,963,2
2551,com,9,1,0,0,0,0,45,2013,4,3,29,0,0,0,0,7,1364,1
2552,com,8,213,11,26,12,12,30,2012,1,1,31,0,0,0,0,67,1082,1
2553,com,9,0,0,0,0,0,36,2000,2,4,28,10,22,0,0,9,1582,1
2554,com,10,0,0,0,0,0,1,2017,2,3,29,70,14,0,0,2,1516,1
2555,org,7,0,0,0,0,0,3,2015,5,5,27,0,0,0,0,122,179,1
2556,com,6,5,0,0,0,0,27,2013,1,1,31,0,0,0,0,4,1218,1
2557,com,7,1414,1,1,1,1,54,2001,10,10,22,5400,26,0.28,30,37,3525,1
2558,com,11,81,2,2,2,2,12,2012,2,2,30,0,0,0,0,11,1100,3
2559,net,13,21,14,208,3,6,2908,2017,2,2,30,0,0,0,0,106,59,2
2560,com,12,0,0,0,0,0,11,2009,2,2,30,210,3,0,10,2,966,1
2561,com,21,0,0,0,0,0,14,2014,1,1,31,0,0,0,0,70,139,1
2562,com,8,0,0,0,0,0,0,2017,1,1,31,90,0,0,0,0,0,2
2563,com,6,0,0,0,0,0,41,2008,4,4,28,0,0,0,0,13,2130,1
2564,com,18,0,0,0,0,0,12,2017,1,1,31,0,0,0,0,40,785,1
2565,com,15,56268,267,4275,231,264,142,2008,1,1,31,210,4,0,10,1230,995,2
2566,org,4,1247,2,20,2,2,18,2009,5,6,26,0,0,0,0,30,609,1
2567,com,15,42,1,1,1,1,74,2007,1,1,31,0,0,0,0,0,547,1
2568,com,10,45,10,11,9,10,130,1999,8,7,25,480,2,0,140,30,3304,4
2569,com,12,390,6,10,5,5,95,2009,2,2,30,0,0,0,0,0,1020,9
2570,com,6,0,0,0,0,0,2,2014,2,2,30,0,0,0,0,11,0,3
2571,com,6,0,0,0,0,0,13,2013,1,1,31,0,0,0,0,15,0,3
2572,com,6,5,0,0,0,0,20,2014,2,1,31,0,0,0,0,153,916,3
2573,com,12,131,2,2,0,2,74,2004,6,5,27,9900,2,0.49,140,0,0,9
2574,com,10,0,0,0,0,0,27,2003,7,7,25,110,26,3.36,10,0,0,1
2575,com,12,0,0,0,0,0,13,2006,2,2,30,140,5,0.17,10,0,0,3
2576,com,11,0,0,0,0,0,15,2008,2,1,31,880,1,0.59,10,0,0,2
